Sample_name,Label,Hash,nReads
MV1-FHL060_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,15
MV1-FHL012_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,4
MV1-FHL070_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,59
MV1-FHL023_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,24
MV1-FHL016_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,7
MV1-FHL065_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,20
MV1-FHL043_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,57
MV1-FHL030_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,51
MV1-FHL059_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,4
MV1-FHL085_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,43
MV1-FHL024_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,10
MV1-FHL005_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,17
MV1-FHL048_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,3
MV1-FHL093_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,56
MV1-FHL053_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,6
MV1-FHL020_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,35
MV1-FHL090_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,39
MV1-FHL003_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,30
MV1-FHL055_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,17
MV1-FHL082_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,19
MV1-FHL018_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,20
MV1-FHL033_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,9
MV1-FHL001_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,10
MV1-FHL013_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,10
MV1-FHL027_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,9
MV1-FHL026_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,52
MV1-FHL017_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,5
MV1-FHL063_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,36
MV1-FHL040_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,81
MV1-FHL004_MV1,MV1,dc8f7ac5d0a8c65c6034ca5d91a4d67916c2cd03,3
MV1-FHL043_MV1,MV1,e227092112eef408fab666eca17f97549e4d2739,4
MV1-FHL060_MV1,MV1,d8f8a7c06338376883d2a9554b57742da71ba924,3
MV1-FHL066_MV1,MV1,05517691b3b82cd3374337e862fe6cfc0e4146ee,5
MV1-FHL084_MV1,MV1,05517691b3b82cd3374337e862fe6cfc0e4146ee,37
MV1-FHL037_MV1,MV1,05517691b3b82cd3374337e862fe6cfc0e4146ee,16
MV1-FHL066_MV1,MV1,e05a4f2b265a16dc6d33ead99e7ca1a4816d1a54,2
MV1-FHL088_MV1,MV1,b0a8472aaa5fc669a5a64b05d59747d94331037d,5
MV1-FHL043_MV1,MV1,b0a8472aaa5fc669a5a64b05d59747d94331037d,5
MV1-FHL080_MV1,MV1,b0a8472aaa5fc669a5a64b05d59747d94331037d,23
MV1-FHL031_MV1,MV1,b0a8472aaa5fc669a5a64b05d59747d94331037d,3
MV1-FHL090_MV1,MV1,b0a8472aaa5fc669a5a64b05d59747d94331037d,7
MV1-FHL039_MV1,MV1,b0a8472aaa5fc669a5a64b05d59747d94331037d,10
MV1-FHL025_MV1,MV1,d09ea81b4d849a537ecf76dbb2818625d17378b1,4
MV1-FHL040_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,5
MV1-FHL085_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,8
MV1-FHL047_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,14
MV1-FHL009_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,4
MV1-FHL090_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,15
MV1-FHL022_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,11
MV1-FHL054_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,18
MV1-FHL012_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,18
MV1-FHL041_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,58
MV1-FHL084_MV1,MV1,86603c95820b9a54738a9cdde5c33ad746385560,7
MV1-FHL041_MV1,MV1,50b75e5986078cc185fb981b5bd3049c39f88228,5
MV1-FHL077_MV1,MV1,50b75e5986078cc185fb981b5bd3049c39f88228,6
MV1-FHL032_MV1,MV1,50b75e5986078cc185fb981b5bd3049c39f88228,2
MV1-FHL081_MV1,MV1,50b75e5986078cc185fb981b5bd3049c39f88228,5
MV1-FHL056_MV1,MV1,50b75e5986078cc185fb981b5bd3049c39f88228,3
MV1-FHL002_MV1,MV1,c8832ef15df4c079d73134eb62ad5ded5dbc8a5c,5
MV1-FHL044_MV1,MV1,c8832ef15df4c079d73134eb62ad5ded5dbc8a5c,13
MV1-FHL053_MV1,MV1,c8832ef15df4c079d73134eb62ad5ded5dbc8a5c,7
MV1-FHL055_MV1,MV1,c8832ef15df4c079d73134eb62ad5ded5dbc8a5c,4
MV1-FHL059_MV1,MV1,c8832ef15df4c079d73134eb62ad5ded5dbc8a5c,20
MV1-FHL040_MV1,MV1,c8832ef15df4c079d73134eb62ad5ded5dbc8a5c,13
MV1-FHL084_MV1,MV1,c8832ef15df4c079d73134eb62ad5ded5dbc8a5c,8
MV1-FHL092_MV1,MV1,faebca502fdaf5a59e1bf0c4fbb5dc1db840b61f,40
MV1-FHL041_MV1,MV1,1cb8908c65d7c3f36c70ba70bf40b842c451228d,27
MV1-FHL040_MV1,MV1,1cb8908c65d7c3f36c70ba70bf40b842c451228d,12
MV1-FHL060_MV1,MV1,1cb8908c65d7c3f36c70ba70bf40b842c451228d,59
MV1-FHL066_MV1,MV1,1cb8908c65d7c3f36c70ba70bf40b842c451228d,21
MV1-FHL049_MV1,MV1,1cb8908c65d7c3f36c70ba70bf40b842c451228d,4
MV1-FHL018_MV1,MV1,1cb8908c65d7c3f36c70ba70bf40b842c451228d,19
MV1-FHL029_MV1,MV1,fa4112435ba4862d64d8b3d9f40dc8a3e153f31a,38
MV1-FHL060_MV1,MV1,fa4112435ba4862d64d8b3d9f40dc8a3e153f31a,15
MV1-FHL066_MV1,MV1,7cf90fdafcc1ed4cc072a788f19cfbfeea047048,3
MV1-FHL043_MV1,MV1,7cf90fdafcc1ed4cc072a788f19cfbfeea047048,3
MV1-FHL042_MV1,MV1,7cf90fdafcc1ed4cc072a788f19cfbfeea047048,2
MV1-FHL041_MV1,MV1,7cf90fdafcc1ed4cc072a788f19cfbfeea047048,6
MV1-FHL010_MV1,MV1,4e9fc16f4c3b9264f790a5447ce4ce6db2f694b4,5
MV1-FHL092_MV1,MV1,97e5e68b16f4385a1311057cc29c73a40c36ec95,80
MV1-FHL077_MV1,MV1,ce388a119a7ef7c10a6b01718405f441a12a943d,8
MV1-FHL040_MV1,MV1,ce388a119a7ef7c10a6b01718405f441a12a943d,77
MV1-FHL020_MV1,MV1,ce388a119a7ef7c10a6b01718405f441a12a943d,35
MV1-FHL070_MV1,MV1,a1cc13101a0a2e683d2068c1ae9b586f005d69f2,5
MV1-FHL012_MV1,MV1,a1cc13101a0a2e683d2068c1ae9b586f005d69f2,12
MV1-FHL097_MV1,MV1,a1cc13101a0a2e683d2068c1ae9b586f005d69f2,4
MV1-FHL040_MV1,MV1,a1cc13101a0a2e683d2068c1ae9b586f005d69f2,28
MV1-FHL010_MV1,MV1,a1cc13101a0a2e683d2068c1ae9b586f005d69f2,6
MV1-FHL045_MV1,MV1,3a60b78c2f3d15b093367fc6cce4a59e36196566,9
MV1-FHL009_MV1,MV1,14b4b209810863d9fde636925c08ddc86439be82,30
MV1-FHL015_MV1,MV1,be07055a6b22bf986c1ed19218cf84f79754d738,4
MV1-FHL013_MV1,MV1,5248b315bcfb197784ce71c001251b258bfa38bf,2
MV1-FHL011_MV1,MV1,5248b315bcfb197784ce71c001251b258bfa38bf,3
MV1-FHL026_MV1,MV1,5248b315bcfb197784ce71c001251b258bfa38bf,3
MV1-FHL034_MV1,MV1,5248b315bcfb197784ce71c001251b258bfa38bf,2
MV1-FHL043_MV1,MV1,5248b315bcfb197784ce71c001251b258bfa38bf,34
MV1-FHL076_MV1,MV1,5248b315bcfb197784ce71c001251b258bfa38bf,9
MV1-FHL024_MV1,MV1,5248b315bcfb197784ce71c001251b258bfa38bf,3
MV1-FHL004_MV1,MV1,5248b315bcfb197784ce71c001251b258bfa38bf,4
MV1-FHL085_MV1,MV1,85ee06bb9594474a2aa10b7471c399121451cfec,4
MV1-FHL061_MV1,MV1,85ee06bb9594474a2aa10b7471c399121451cfec,2
MV1-FHL021_MV1,MV1,4a706fc6e62ee8fe7a7c4d0ae228ec0a0606a50f,1675
MV1-FHL005_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,51
MV1-FHL048_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,9
MV1-FHL040_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,23
MV1-FHL015_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,11
MV1-FHL013_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,7
MV1-FHL002_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,6
MV1-FHL018_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,13
MV1-FHL011_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,19
MV1-FHL010_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,11
MV1-FHL066_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,9
MV1-FHL006_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,11
MV1-FHL041_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,60
MV1-FHL003_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,14
MV1-FHL023_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,4
MV1-FHL017_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,9
MV1-FHL043_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,23
MV1-FHL045_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,11
MV1-FHL020_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,13
MV1-FHL070_MV1,MV1,73cee9c5b7710267eeb20a27998a96a6688aa978,18
MV1-FHL059_MV1,MV1,ebfdc3853b680dfa959f0e85fa35e9f90c91c196,6
MV1-FHL017_MV1,MV1,751e9e39014034056498793d77d9794155a429ce,7
MV1-FHL009_MV1,MV1,0a0df9eacfa82fc560b8c7755b5727c809f5eca6,2
MV1-FHL025_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,8
MV1-FHL037_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,20
MV1-FHL045_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,17
MV1-FHL066_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,5
MV1-FHL053_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,3
MV1-FHL002_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,14
MV1-FHL083_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,7
MV1-FHL060_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,3
MV1-FHL044_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,24
MV1-FHL024_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,12
MV1-FHL063_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,4
MV1-FHL015_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,30
MV1-FHL010_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,6
MV1-FHL051_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,10
MV1-FHL018_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,32
MV1-FHL041_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,17
MV1-FHL034_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,5
MV1-FHL005_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,28
MV1-FHL082_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,13
MV1-FHL047_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,5
MV1-FHL022_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,19
MV1-FHL006_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,11
MV1-FHL089_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,8
MV1-FHL070_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,15
MV1-FHL017_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,16
MV1-FHL011_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,3
MV1-FHL059_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,15
MV1-FHL093_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,2
MV1-FHL061_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,5
MV1-FHL020_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,11
MV1-FHL032_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,4
MV1-FHL026_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,9
MV1-FHL072_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,5
MV1-FHL019_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,5
MV1-FHL027_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,11
MV1-FHL040_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,19
MV1-FHL062_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,9
MV1-FHL003_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,16
MV1-FHL001_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,5
MV1-FHL056_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,4
MV1-FHL084_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,7
MV1-FHL009_MV1,MV1,424ad3f63eaf2467b1c9b6a6081851bd7fb221e7,3
MV1-FHL061_MV1,MV1,132a2c3d72aec2cb915f7dc0ed47774177efdd5a,11
MV1-FHL025_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,7
MV1-FHL077_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,3
MV1-FHL030_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,7
MV1-FHL040_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,6
MV1-FHL043_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,5
MV1-FHL033_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,5
MV1-FHL089_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,5
MV1-FHL006_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,7
MV1-FHL023_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,12
MV1-FHL002_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,4
MV1-FHL024_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,5
MV1-FHL083_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,7
MV1-FHL041_MV1,MV1,be96cd1923bb296bec19cb44324125f5785abca1,30
MV1-FHL020_MV1,MV1,e9e906f4078e8c74c6e0d352020c0047a93048b1,10
MV1-FHL030_MV1,MV1,e9e906f4078e8c74c6e0d352020c0047a93048b1,11
MV1-FHL041_MV1,MV1,e9e906f4078e8c74c6e0d352020c0047a93048b1,4
MV1-FHL049_MV1,MV1,e9e906f4078e8c74c6e0d352020c0047a93048b1,3
MV1-FHL061_MV1,MV1,e9e906f4078e8c74c6e0d352020c0047a93048b1,9
MV1-FHL033_MV1,MV1,e9e906f4078e8c74c6e0d352020c0047a93048b1,6
MV1-FHL009_MV1,MV1,e9e906f4078e8c74c6e0d352020c0047a93048b1,2
MV1-FHL041_MV1,MV1,7cc8c248616bbc26479f6d00fe0150e91a211e9d,2
MV1-FHL076_MV1,MV1,7cc8c248616bbc26479f6d00fe0150e91a211e9d,2
MV1-FHL043_MV1,MV1,ff94af98205dba176a5796676d46249479658afb,7
MV1-FHL040_MV1,MV1,e56e76f059ce272e4762c09ecc937c5fdbab1973,4
MV1-ENC4A_MV1,MV1,6a1e4c85417672099d157fac4c80f55c57c75d52,383
MV1-FHL073_MV1,MV1,dc1f8e02e52eda19f86259b8286f0bc7b466d120,50
MV1-FHL045_MV1,MV1,b0857d9b26be3e203f0cf93a7f0c794128b1a74b,6
MV1-FHL041_MV1,MV1,d4b5431463a0b1f8d09fa36143e8f97ba72bdeeb,28
MV1-FHL016_MV1,MV1,5754689a6f418e02a0ca6073bdfe244698805332,3
MV1-FHL054_MV1,MV1,5754689a6f418e02a0ca6073bdfe244698805332,7
MV1-FHL085_MV1,MV1,5754689a6f418e02a0ca6073bdfe244698805332,3
MV1-FHL065_MV1,MV1,5754689a6f418e02a0ca6073bdfe244698805332,8
MV1-FHL045_MV1,MV1,5754689a6f418e02a0ca6073bdfe244698805332,4
MV1-FHL070_MV1,MV1,5754689a6f418e02a0ca6073bdfe244698805332,9
MV1-FHL032_MV1,MV1,1ca310bae9e688249cf57c47d49f0fc507ae5164,6
MV1-FHL013_MV1,MV1,6374c06bc25fc1fdd58d701b20a03d062281c0a1,7
MV1-FHL054_MV1,MV1,8dd6074cc87450b151f84c55f12ab28b5ccc3066,6
MV1-FHL026_MV1,MV1,188ce3fd4cc803791bca3eaf7f508a433c602f6d,4
MV1-FHL063_MV1,MV1,188ce3fd4cc803791bca3eaf7f508a433c602f6d,5
MV1-FHL081_MV1,MV1,1bd02bcd45448affcd133e014d32d1497b6738ad,6
MV1-FHL033_MV1,MV1,1bd02bcd45448affcd133e014d32d1497b6738ad,20
MV1-FHL011_MV1,MV1,1bd02bcd45448affcd133e014d32d1497b6738ad,3
MV1-FHL034_MV1,MV1,1bd02bcd45448affcd133e014d32d1497b6738ad,9
MV1-FHL026_MV1,MV1,1bd02bcd45448affcd133e014d32d1497b6738ad,51
MV1-FHL060_MV1,MV1,bef0b25e5c6cb640a16645b61dac694f0bd9de0b,50
MV1-FHL024_MV1,MV1,8f2dd8616994256c0b074fa864ae30da7620d14a,12
MV1-FHL010_MV1,MV1,8f2dd8616994256c0b074fa864ae30da7620d14a,12
MV1-FHL032_MV1,MV1,8f2dd8616994256c0b074fa864ae30da7620d14a,4
MV1-FHL055_MV1,MV1,8fbb12b84b97fc2461340967b67559432d14698a,10
MV1-FHL030_MV1,MV1,133364c7979a3b6d7b07f9011b87165d364e10d9,24
MV1-FHL040_MV1,MV1,133364c7979a3b6d7b07f9011b87165d364e10d9,14
MV1-FHL051_MV1,MV1,3d401863a3636334c1d9ead4803e1c7fab52bc0d,3
MV1-FHL013_MV1,MV1,3d401863a3636334c1d9ead4803e1c7fab52bc0d,16
MV1-FHL026_MV1,MV1,3d401863a3636334c1d9ead4803e1c7fab52bc0d,33
MV1-FHL045_MV1,MV1,a960fc188d8fc60395c36f83f627833f8caf4b27,14
MV1-FHL070_MV1,MV1,d9fde7eafcbea46353b0697f6fb7fe9032dce05e,13
MV1-FHL006_MV1,MV1,d9fde7eafcbea46353b0697f6fb7fe9032dce05e,14
MV1-FHL061_MV1,MV1,d9fde7eafcbea46353b0697f6fb7fe9032dce05e,5
MV1-FHL041_MV1,MV1,d9fde7eafcbea46353b0697f6fb7fe9032dce05e,12
MV1-FHL015_MV1,MV1,d9fde7eafcbea46353b0697f6fb7fe9032dce05e,8
MV1-FHL045_MV1,MV1,d9fde7eafcbea46353b0697f6fb7fe9032dce05e,6
MV1-FHL047_MV1,MV1,9e63b35fe6b0b622f92a9f81ca36019b4773fbb0,19
MV1-FHL004_MV1,MV1,117f96f91d2267285cd0c8a1303785eb1d0d7c83,12
MV1-FHL017_MV1,MV1,1c3bdb07055908a5a7ae9e1d0fddeba41dabc158,7
MV1-FHL059_MV1,MV1,1c3bdb07055908a5a7ae9e1d0fddeba41dabc158,4
MV1-FHL005_MV1,MV1,1c3bdb07055908a5a7ae9e1d0fddeba41dabc158,4
MV1-FHL034_MV1,MV1,18e34a36aff3e3586fc6ba8f623c222fe2d999ab,6
MV1-FHL041_MV1,MV1,18e34a36aff3e3586fc6ba8f623c222fe2d999ab,6
MV1-FHL061_MV1,MV1,18e34a36aff3e3586fc6ba8f623c222fe2d999ab,3
MV1-FHL060_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,41
MV1-FHL012_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,15
MV1-FHL023_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,5
MV1-FHL043_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,16
MV1-FHL015_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,5
MV1-FHL003_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,3
MV1-FHL045_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,8
MV1-FHL013_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,22
MV1-FHL022_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,10
MV1-FHL072_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,6
MV1-FHL087_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,9
MV1-FHL085_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,49
MV1-FHL076_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,7
MV1-FHL088_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,76
MV1-FHL062_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,56
MV1-FHL008_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,2
MV1-FHL026_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,13
MV1-FHL009_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,35
MV1-FHL025_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,7
MV1-FHL089_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,29
MV1-FHL049_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,39
MV1-FHL048_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,58
MV1-FHL090_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,12
MV1-FHL047_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,99
MV1-FHL073_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,27
MV1-FHL077_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,78
MV1-FHL074_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,2
MV1-FHL063_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,8
MV1-FHL011_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,23
MV1-FHL010_MV1,MV1,aa24b6eebfd2900f8c4dfe6941dedacf91198ed0,11
MV1-FHL044_MV1,MV1,87aec995396e82bedc24be332c40ef8f759c3968,4
MV1-FHL045_MV1,MV1,9050d811c4ae6e57dd21522fed6c5f8cce02144a,2
MV1-FHL002_MV1,MV1,0b4f1bbcaa6c23a5e6290e06d2a08d8705af22fc,4
MV1-FHL034_MV1,MV1,1785c4e88883c4670c31d7feebc6ed32de179589,51
MV1-FHL077_MV1,MV1,3053debd3a7ec4122dad50c2050914bb14f68e38,4
MV1-FHL003_MV1,MV1,12dea39a430d0ee9093772a8e75d17f529406da0,6
MV1-FHL085_MV1,MV1,ef1a2c99093e5feea34419f4f0ee231a2f93bb71,3
MV1-FHL004_MV1,MV1,ef1a2c99093e5feea34419f4f0ee231a2f93bb71,6
MV1-FHL034_MV1,MV1,a1ad56f060aee189aa635ae6148facde766b4e22,7
MV1-FHL051_MV1,MV1,e61e82dfb7cc2f0a14bcfefdf0d007431edba50a,4
MV1-FHL034_MV1,MV1,52d6ff19a1285cfa0dccd33ff40a477f787271ac,4
MV1-FHL088_MV1,MV1,f44e8bee583c162ab4ebed2dcbb1ba55358c7af2,6
MV1-FHL031_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,7
MV1-FHL082_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,13
MV1-FHL020_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,7
MV1-FHL041_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,5
MV1-FHL045_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,9
MV1-FHL077_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,8
MV1-FHL002_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,9
MV1-FHL048_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,3
MV1-FHL043_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,10
MV1-FHL025_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,5
MV1-FHL018_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,5
MV1-FHL026_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,53
MV1-FHL090_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,8
MV1-FHL049_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,11
MV1-FHL084_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,16
MV1-FHL087_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,4
MV1-FHL016_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,5
MV1-FHL010_MV1,MV1,176a7e20a33b37c76ab2d1b08e383ab225faceea,14
